71	0.00000010	0.00000191	0.00000194
72	0.00000071	0.00000149	0.00000160
73	0.00000033	0.00000203	0.00001094
74	0.00000031	0.00000179	0.00000180
75	0.00000052	0.00000196	0.00000186
76	0.00000033	0.00000181	0.00000184
77	0.00000033	0.00000244	0.00000188
78	0.00000036	0.00000182	0.00000190
79	0.00000034	0.00000180	0.00000186
80	0.00000039	0.00023454	0.00027725
81	0.00000037	0.00000191	0.00000359
82	0.00000033	0.00000733	0.00000306
83	0.00000035	0.00000269	0.00000228
84	0.00000038	0.00000290	0.00000212
85	0.00000040	0.00000195	0.00000200
86	0.00000036	0.00000204	0.00000253
87	0.00000033	0.00000188	0.00000187
88	0.00000039	0.00017512	0.00016193
89	0.00000042	0.00000230	0.00000345
90	0.00000036	0.00000192	0.00000192
91	0.00000035	0.00000196	0.00000196
92	0.00000034	0.00000474	0.00000267
93	0.00000046	0.00039348	0.00044379
94	0.00000042	0.00001412	0.00000190
95	0.00000042	0.00000685	0.00000207
96	0.00000041	0.00005716	0.00004465
97	0.00000042	0.00000940	0.00000185
98	0.00000043	0.00000641	0.00000184
99	0.00000040	0.00000956	0.00000230
100	0.00000038	0.00000483	0.00000194
101	0.00000045	0.00007017	0.00005944
102	0.00000043	0.00000200	0.00000191
103	0.00000045	0.00019817	0.00010325
104	0.00000046	0.00004087	0.00000248
105	0.00000053	0.00038454	0.00026376
106	0.00000048	0.00000215	0.00000190
107	0.00000043	0.00000198	0.00000189
108	0.00000045	0.00000191	0.00000193
109	0.00000043	0.00000229	0.00000213
110	0.00000048	0.00000190	0.00000192
111	0.00000061	0.00001665	0.00000193
112	0.00000044	0.00005186	0.00000194
113	0.00000047	0.00000208	0.00000208
114	0.00000050	0.00000188	0.00000189
115	0.00000045	0.00001621	0.00000257
116	0.00000046	0.00000417	0.00000193
117	0.00000048	0.00000207	0.00000207
118	0.00000053	0.00000183	0.00000186
119	0.00000048	0.00000197	0.00000194
120	0.00000072	0.00039313	0.00026727
121	0.00000048	0.00001573	0.00000184
122	0.00000048	0.00000662	0.00000182
123	0.00000051	0.00008700	0.00012054
124	0.00000055	0.00001686	0.00000193
125	0.00000051	0.00016415	0.00019090
126	0.00000050	0.00000220	0.00001378
127	0.00000051	0.00000317	0.00000505
128	0.00000049	0.00000255	0.00000185
129	0.00000058	0.00006343	0.00011537
130	0.00000051	0.00000267	0.00000242
131	0.00000053	0.00000376	0.00000191
132	0.00000056	0.00000272	0.00000237
133	0.00000058	0.00000264	0.00000202
134	0.00000058	0.00000187	0.00000184
135	0.00000057	0.00013333	0.00017589
136	0.00000056	0.00001571	0.00000652
137	0.00000055	0.00010754	0.00013804
138	0.00000057	0.00001342	0.00000185
139	0.00000056	0.00000207	0.00000223
140	0.00000051	0.00002740	0.00008468
141	0.00000057	0.00000197	0.00000387
142	0.00000060	0.00000326	0.00000226
143	0.00000054	0.00000182	0.00000190
144	0.00000060	0.00000200	0.00000207
145	0.00000061	0.00000190	0.00000174
146	0.00000062	0.00004000	0.00000188
147	0.00000061	0.00000708	0.00000284
148	0.00000062	0.00000908	0.00000211
149	0.00000058	0.00006054	0.00007637
150	0.00000059	0.00000244	0.00000191
151	0.00000058	0.00000188	0.00000182
152	0.00000060	0.00000252	0.00000191
153	0.00000069	0.00001296	0.00000181
154	0.00000063	0.00012265	0.00009379
155	0.00000061	0.00002321	0.00002430
156	0.00000064	0.00016097	0.00028769
157	0.00000065	0.00000192	0.00000187
158	0.00000068	0.00000183	0.00000221
159	0.00000063	0.00000181	0.00000187
160	0.00000063	0.00000347	0.00000187
161	0.00000065	0.00000207	0.00000211
162	0.00000068	0.00005173	0.00007013
163	0.00000061	0.00000193	0.00000192
164	0.00000117	0.00016957	0.00016195
165	0.00000065	0.00000273	0.00000192
166	0.00000067	0.00000199	0.00000261
167	0.00000062	0.00000197	0.00000194
168	0.00000066	0.00000207	0.00000184
169	0.00000065	0.00024761	0.00031818
170	0.00000069	0.00000190	0.00000193
171	0.00000068	0.00000252	0.00000191
172	0.00000068	0.00000183	0.00000184
173	0.00000067	0.00000234	0.00000196
174	0.00000069	0.00000185	0.00000181
175	0.00000067	0.00001883	0.00000192
176	0.00000069	0.00000685	0.00000195
177	0.00000070	0.00000241	0.00000198
178	0.00000070	0.00004185	0.00009541
179	0.00000069	0.00000284	0.00000766
180	0.00000066	0.00000325	0.00000463
181	0.00000071	0.00000191	0.00000191
182	0.00000087	0.00009977	0.00009420
183	0.00000073	0.00001452	0.00000255
184	0.00000073	0.00000233	0.00000179
185	0.00000079	0.00000208	0.00001266
186	0.00000072	0.00000271	0.00000178
187	0.00000074	0.00012261	0.00012051
188	0.00000076	0.00000253	0.00001096
189	0.00000074	0.00000247	0.00000190
190	0.00000076	0.00000184	0.00000250
191	0.00000074	0.00000191	0.00000187
192	0.00000076	0.00019388	0.00011178
193	0.00000076	0.00000231	0.00000241
194	0.00000075	0.00000184	0.00000203
195	0.00000074	0.00000244	0.00000196
196	0.00000081	0.00013483	0.00016854
197	0.00000074	0.00000207	0.00000202
198	0.00000078	0.00000204	0.00000213
199	0.00000082	0.00000185	0.00000191
200	0.00000080	0.00014790	0.00014127
201	0.00000082	0.00000230	0.00000221
202	0.00000078	0.00000225	0.00000219
203	0.00000079	0.00000189	0.00000193
204	0.00000083	0.00014654	0.00019444
205	0.00000084	0.00001455	0.00000259
206	0.00000078	0.00000306	0.00000200
207	0.00000085	0.00010188	0.00006760
208	0.00000088	0.00011769	0.00015841
209	0.00000084	0.00000326	0.00000236
210	0.00000080	0.00000187	0.00000196
211	0.00000083	0.00009167	0.00008573
212	0.00000084	0.00000222	0.00000197
213	0.00000085	0.00000185	0.00000197
214	0.00000084	0.00000242	0.00000202
215	0.00000086	0.00000476	0.00000226
216	0.00000083	0.00000185	0.00000204
217	0.00000085	0.00000185	0.00000920
218	0.00000088	0.00015369	0.00013358
219	0.00000086	0.00000207	0.00000197
220	0.00000074	0.00000245	0.00000220
221	0.00000085	0.00000340	0.00000416
222	0.00000092	0.00013151	0.00014863
223	0.00000086	0.00000745	0.00000195
224	0.00000093	0.00000248	0.00000207
225	0.00000086	0.00000506	0.00000394
226	0.00000110	0.00017838	0.00011804
227	0.00000090	0.00000283	0.00000391
228	0.00000090	0.00000183	0.00000192
229	0.00000093	0.00000208	0.00000228
230	0.00000091	0.00000188	0.00000202
231	0.00000091	0.00018432	0.00024009
232	0.00000090	0.00000205	0.00000266
233	0.00000095	0.00000188	0.00000202
234	0.00000090	0.00014260	0.00009914
235	0.00000098	0.00006848	0.00004873
236	0.00000092	0.00000227	0.00000287
237	0.00000089	0.00000830	0.00001427
238	0.00000096	0.00007857	0.00008381
239	0.00000095	0.00000469	0.00000209
240	0.00000096	0.00000183	0.00000200
241	0.00000091	0.00000324	0.00000209
242	0.00000093	0.00006371	0.00000223
243	0.00000093	0.00000189	0.00000201
244	0.00000097	0.00000232	0.00000227
245	0.00000096	0.00000191	0.00000208
246	0.00000094	0.00000239	0.00000204
247	0.00000096	0.00000178	0.00000197
248	0.00000098	0.00012869	0.00005082
249	0.00000100	0.00030599	0.00026736
250	0.00000098	0.00001248	0.00000243
251	0.00000096	0.00000188	0.00000206
252	0.00000098	0.00000184	0.00000228
253	0.00000099	0.00000207	0.00000410
254	0.00000100	0.00000200	0.00000209
255	0.00000099	0.00000275	0.00000208
256	0.00000099	0.00000285	0.00000534
257	0.00000100	0.00007046	0.00007541
258	0.00000099	0.00007787	0.00011708
259	0.00000099	0.00000237	0.00000198
260	0.00000101	0.00000228	0.00000217
261	0.00000100	0.00000188	0.00000205
262	0.00000101	0.00000238	0.00000502
263	0.00000103	0.00009094	0.00017295
264	0.00000102	0.00000194	0.00000209
265	0.00000103	0.00000256	0.00000209
266	0.00000103	0.00000349	0.00000206
267	0.00000108	0.00000187	0.00000205
268	0.00000102	0.00000198	0.00000271
269	0.00000104	0.00000192	0.00000207
270	0.00000105	0.00010916	0.00012979
271	0.00000129	0.00000379	0.00000261
272	0.00000112	0.00046213	0.00051807
273	0.00000107	0.00020126	0.00022765
274	0.00000106	0.00000227	0.00000241
275	0.00000109	0.00000205	0.00000247
276	0.00000104	0.00000196	0.00000205
277	0.00000103	0.00000229	0.00000546
278	0.00000103	0.00003911	0.00000239
279	0.00000103	0.00000491	0.00001438
280	0.00000109	0.00000393	0.00000206
281	0.00000107	0.00000301	0.00000203
282	0.00000111	0.00020656	0.00025409
283	0.00000112	0.00000473	0.00000212
284	0.00000112	0.00000254	0.00000205
285	0.00000106	0.00000274	0.00000263
286	0.00000110	0.00000850	0.00000299
287	0.00000112	0.00006404	0.00006119
288	0.00000114	0.00001598	0.00000244
289	0.00000110	0.00000201	0.00000269
290	0.00000107	0.00000197	0.00000216
291	0.00000109	0.00009024	0.00007869
292	0.00000113	0.00000473	0.00001051
293	0.00000117	0.00010228	0.00002590
294	0.00000113	0.00004940	0.00005965
295	0.00000115	0.00000195	0.00000280
296	0.00000108	0.00000236	0.00000984
297	0.00000114	0.00000234	0.00000232
298	0.00000115	0.00000187	0.00000209
299	0.00000112	0.00000206	0.00000203
300	0.00000131	0.00000226	0.00000206
301	0.00000117	0.00000197	0.00000211
302	0.00000117	0.00014406	0.00007343
303	0.00000115	0.00000720	0.00000212
304	0.00000118	0.00000281	0.00000268
305	0.00000122	0.00036888	0.00040100
306	0.00000114	0.00000469	0.00000207
307	0.00000119	0.00006323	0.00004081
308	0.00000117	0.00001117	0.00000209
309	0.00000115	0.00000430	0.00000228
310	0.00000119	0.00000317	0.00000261
311	0.00000117	0.00001897	0.00000255
312	0.00000116	0.00000808	0.00000787
313	0.00000116	0.00013529	0.00017264
314	0.00000122	0.00005863	0.00008953
315	0.00000124	0.00000533	0.00000285
316	0.00000126	0.00000325	0.00000209
317	0.00000119	0.00025182	0.00034020
318	0.00000125	0.00001011	0.00000208
319	0.00000119	0.00000305	0.00000244
320	0.00000132	0.00010163	0.00007433
321	0.00000122	0.00000205	0.00000217
322	0.00000124	0.00000209	0.00000234
323	0.00000126	0.00000195	0.00000206
324	0.00000130	0.00000234	0.00000230
325	0.00000127	0.00000196	0.00000210
326	0.00000125	0.00008003	0.00007024
327	0.00000118	0.00000199	0.00000217
328	0.00000125	0.00000232	0.00000222
329	0.00000124	0.00000195	0.00000213
330	0.00000126	0.00000269	0.00000210
331	0.00000124	0.00006911	0.00003990
332	0.00000126	0.00000264	0.00000247
333	0.00000125	0.00000270	0.00000221
334	0.00000119	0.00001465	0.00000217
335	0.00000132	0.00000353	0.00000210
336	0.00000123	0.00008302	0.00002323
337	0.00000133	0.00006368	0.00007627
338	0.00000130	0.00000203	0.00000212
339	0.00000126	0.00000208	0.00000219
340	0.00000127	0.00000205	0.00000233
341	0.00000130	0.00000194	0.00000212
342	0.00000126	0.00000204	0.00000366
343	0.00000130	0.00000388	0.00000215
344	0.00000133	0.00005530	0.00002354
345	0.00000126	0.00000220	0.00000217
346	0.00000133	0.00000204	0.00000256
347	0.00000135	0.00002465	0.00000571
348	0.00000134	0.00000255	0.00000219
349	0.00000135	0.00005799	0.00006918
350	0.00000126	0.00000969	0.00000225
351	0.00000131	0.00015737	0.00001966
352	0.00000135	0.00000261	0.00000331
353	0.00000133	0.00000217	0.00000237
354	0.00000129	0.00000211	0.00000218
355	0.00000134	0.00008445	0.00012283
356	0.00000135	0.00000302	0.00000222
357	0.00000135	0.00005999	0.00004488
358	0.00000137	0.00000209	0.00000219
359	0.00000138	0.00000258	0.00000223
360	0.00000172	0.00005171	0.00007859
361	0.00000141	0.00008173	0.00004970
362	0.00000136	0.00000672	0.00000909
363	0.00000137	0.00000375	0.00000228
364	0.00000146	0.00014851	0.00010666
365	0.00000135	0.00000211	0.00000218
366	0.00000162	0.00000329	0.00000224
367	0.00000144	0.00000205	0.00000286
368	0.00000138	0.00000206	0.00000218
369	0.00000144	0.00009456	0.00020155
370	0.00000139	0.00000224	0.00000279
371	0.00000145	0.00000226	0.00000230
372	0.00000140	0.00002107	0.00000245
373	0.00000143	0.00001210	0.00000522
374	0.00000183	0.00019384	0.00011086
375	0.00000137	0.00000391	0.00000218
376	0.00000155	0.00002030	0.00000777
377	0.00000146	0.00000476	0.00000211
378	0.00000141	0.00000373	0.00000250
379	0.00000152	0.00020781	0.00011942
380	0.00000143	0.00000763	0.00000223
381	0.00000147	0.00000765	0.00000344
382	0.00000142	0.00002056	0.00000320
383	0.00000156	0.00000234	0.00000220
384	0.00000133	0.00000265	0.00000249
385	0.00000145	0.00011177	0.00006708
386	0.00000144	0.00000653	0.00000218
387	0.00000155	0.00020952	0.00022775
388	0.00000148	0.00008029	0.00003392
389	0.00000132	0.00000207	0.00000279
390	0.00000149	0.00000202	0.00000218
391	0.00000150	0.00000200	0.00000275
392	0.00000148	0.00003316	0.00002678
393	0.00000155	0.00006092	0.00004072
394	0.00000173	0.00000205	0.00000211
395	0.00000157	0.00000243	0.00001091
396	0.00000149	0.00000199	0.00000217
397	0.00000151	0.00000225	0.00000219
398	0.00000140	0.00000222	0.00000261
399	0.00000147	0.00000202	0.00000231
400	0.00000148	0.00009225	0.00007073
401	0.00000142	0.00000212	0.00000234
402	0.00000159	0.00000231	0.00000257
403	0.00000158	0.00000205	0.00000391
404	0.00000153	0.00000200	0.00000218
405	0.00000151	0.00000251	0.00000224
406	0.00000156	0.00008126	0.00006707
407	0.00000146	0.00000850	0.00002042
408	0.00000153	0.00006691	0.00004235
409	0.00000139	0.00000809	0.00000305
410	0.00000154	0.00006104	0.00003388
411	0.00000168	0.00010006	0.00007097
412	0.00000148	0.00000214	0.00000233
413	0.00000155	0.00000378	0.00000236
414	0.00000153	0.00000204	0.00000263
415	0.00000153	0.00008166	0.00009873
416	0.00000148	0.00000955	0.00000858
417	0.00000194	0.00024832	0.00031896
418	0.00000167	0.00000863	0.00000226
419	0.00000155	0.00000281	0.00000224
420	0.00000160	0.00000769	0.00002757
421	0.00000160	0.00014687	0.00015238
422	0.00000189	0.00001089	0.00000857
423	0.00000164	0.00004909	0.00005848
424	0.00000161	0.00000375	0.00000232
425	0.00000198	0.00000292	0.00000202
426	0.00000163	0.00001005	0.00000859
427	0.00000161	0.00012210	0.00009702
428	0.00000157	0.00000980	0.00000280
429	0.00000166	0.00024541	0.00040847
430	0.00000163	0.00001090	0.00000340
431	0.00000224	0.00001304	0.00004029
432	0.00000167	0.00000209	0.00000300
433	0.00000166	0.00000206	0.00000228
434	0.00000163	0.00000315	0.00000221
435	0.00000159	0.00000284	0.00000286
436	0.00000161	0.00005527	0.00004096
437	0.00000172	0.00000215	0.00000273
438	0.00000168	0.00000208	0.00000232
439	0.00000167	0.00000231	0.00000273
440	0.00000207	0.00020817	0.00023865
441	0.00000176	0.00002575	0.00000544
442	0.00000169	0.00005845	0.00011541
443	0.00000166	0.00000575	0.00000241
444	0.00000165	0.00014985	0.00002976
445	0.00000170	0.00000210	0.00000287
446	0.00000170	0.00012972	0.00013144
447	0.00000170	0.00000226	0.00000276
448	0.00000167	0.00000226	0.00000251
449	0.00000169	0.00000210	0.00000235
450	0.00000171	0.00000211	0.00000284
451	0.00000171	0.00016909	0.00011075
452	0.00000169	0.00000712	0.00000241
453	0.00000165	0.00000575	0.00000427
454	0.00000177	0.00000271	0.00000281
455	0.00000180	0.00016339	0.00019050
456	0.00000282	0.00000376	0.00000246
457	0.00000176	0.00000226	0.00000273
458	0.00000175	0.00000210	0.00000238
459	0.00000170	0.00000269	0.00000234
460	0.00000177	0.00000934	0.00004680
461	0.00000175	0.00000259	0.00000242
462	0.00000175	0.00000502	0.00000233
463	0.00000176	0.00000207	0.00000226
464	0.00000171	0.00000212	0.00000277
465	0.00000171	0.00000247	0.00000266
466	0.00000177	0.00000205	0.00000233
